,FIPS,JAN22 SNAP Households,State Name,County Name,Sep22 ACP Total Subscribers
952,21125,4775.0,KENTUCKY,LAUREL COUNTY,8050.0
953,21127,1582.0,KENTUCKY,LAWRENCE COUNTY,1028.0
954,21129,899.0,KENTUCKY,LEE COUNTY,786.0
955,21131,1226.0,KENTUCKY,LESLIE COUNTY,869.0
956,21133,2468.0,KENTUCKY,LETCHER COUNTY,1643.0
957,21135,1115.0,KENTUCKY,LEWIS COUNTY,1254.0
958,21137,1672.0,KENTUCKY,LINCOLN COUNTY,1793.0
959,21139,391.0,KENTUCKY,LIVINGSTON COUNTY,390.0
960,21141,1463.0,KENTUCKY,LOGAN COUNTY,1268.0
961,21143,272.0,KENTUCKY,LYON COUNTY,211.0
962,21145,3562.0,KENTUCKY,MCCRACKEN COUNTY,3510.0
963,21147,1920.0,KENTUCKY,MCCREARY COUNTY,1920.0
964,21149,404.0,KENTUCKY,MCLEAN COUNTY,398.0
965,21151,4376.0,KENTUCKY,MADISON COUNTY,6820.0
966,21153,1638.0,KENTUCKY,MAGOFFIN COUNTY,1016.0
967,21155,1164.0,KENTUCKY,MARION COUNTY,1273.0
968,21157,1243.0,KENTUCKY,MARSHALL COUNTY,1268.0
969,21159,1267.0,KENTUCKY,MARTIN COUNTY,839.0
970,21161,1211.0,KENTUCKY,MASON COUNTY,952.0
971,21163,1027.0,KENTUCKY,MEADE COUNTY,1287.0
972,21165,601.0,KENTUCKY,MENIFEE COUNTY,369.0
973,21167,957.0,KENTUCKY,MERCER COUNTY,1313.0
974,21169,782.0,KENTUCKY,METCALFE COUNTY,540.0
975,21171,769.0,KENTUCKY,MONROE COUNTY,604.0
976,21173,1851.0,KENTUCKY,MONTGOMERY COUNTY,2545.0
977,21175,1017.0,KENTUCKY,MORGAN COUNTY,725.0
978,21177,1818.0,KENTUCKY,MUHLENBERG COUNTY,1455.0
979,21179,1735.0,KENTUCKY,NELSON COUNTY,1292.0
980,21181,476.0,KENTUCKY,NICHOLAS COUNTY,626.0
981,21183,1304.0,KENTUCKY,OHIO COUNTY,1353.0
982,21185,566.0,KENTUCKY,OLDHAM COUNTY,1058.0
983,21187,537.0,KENTUCKY,OWEN COUNTY,436.0
984,21189,776.0,KENTUCKY,OWSLEY COUNTY,587.0
985,21191,635.0,KENTUCKY,PENDLETON COUNTY,832.0
986,21193,3307.0,KENTUCKY,PERRY COUNTY,3646.0
987,21195,5732.0,KENTUCKY,PIKE COUNTY,3608.0
988,21197,1147.0,KENTUCKY,POWELL COUNTY,1142.0
989,21199,4569.0,KENTUCKY,PULASKI COUNTY,6565.0
990,21201,135.0,KENTUCKY,ROBERTSON COUNTY,96.0
991,21203,1563.0,KENTUCKY,ROCKCASTLE COUNTY,1752.0
992,21205,1679.0,KENTUCKY,ROWAN COUNTY,2621.0
993,21207,1491.0,KENTUCKY,RUSSELL COUNTY,1244.0
994,21209,1633.0,KENTUCKY,SCOTT COUNTY,2385.0
995,21211,1180.0,KENTUCKY,SHELBY COUNTY,1831.0
996,21213,843.0,KENTUCKY,SIMPSON COUNTY,783.0
997,21215,410.0,KENTUCKY,SPENCER COUNTY,460.0
998,21217,1828.0,KENTUCKY,TAYLOR COUNTY,1699.0
999,21219,586.0,KENTUCKY,TODD COUNTY,416.0
1000,21221,583.0,KENTUCKY,TRIGG COUNTY,472.0
1001,21223,276.0,KENTUCKY,TRIMBLE COUNTY,454.0
1002,21225,644.0,KENTUCKY,UNION COUNTY,804.0
1003,21227,6248.0,KENTUCKY,WARREN COUNTY,8617.0
1004,21229,1124.0,KENTUCKY,WASHINGTON COUNTY,788.0
1005,21231,2063.0,KENTUCKY,WAYNE COUNTY,2075.0
1006,21233,644.0,KENTUCKY,WEBSTER COUNTY,770.0
1007,21235,3646.0,KENTUCKY,WHITLEY COUNTY,4452.0
1008,21237,939.0,KENTUCKY,WOLFE COUNTY,763.0
1009,21239,755.0,KENTUCKY,WOODFORD COUNTY,1025.0
1010,22001,6697.0,LOUISIANA,ACADIA PARISH,5226.0
1011,22003,2002.0,LOUISIANA,ALLEN PARISH,1337.0
1012,22005,6122.0,LOUISIANA,ASCENSION PARISH,5088.0
1013,22007,2028.0,LOUISIANA,ASSUMPTION PARISH,1704.0
1014,22009,5062.0,LOUISIANA,AVOYELLES PARISH,3343.0
1015,22011,2355.0,LOUISIANA,BEAUREGARD PARISH,1306.0
1016,22013,1555.0,LOUISIANA,BIENVILLE PARISH,961.0
1017,22015,7946.0,LOUISIANA,BOSSIER PARISH,5824.0
1018,22017,26485.0,LOUISIANA,CADDO PARISH,22407.0
1019,22019,13460.0,LOUISIANA,CALCASIEU PARISH,9565.0
1020,22021,1059.0,LOUISIANA,CALDWELL PARISH,520.0
1021,22023,241.0,LOUISIANA,CAMERON PARISH,138.0
1022,22025,1189.0,LOUISIANA,CATAHOULA PARISH,703.0
1023,22027,1707.0,LOUISIANA,CLAIBORNE PARISH,1362.0
1024,22029,2632.0,LOUISIANA,CONCORDIA PARISH,1916.0
1025,22031,2629.0,LOUISIANA,DE SOTO PARISH,1441.0
1026,22033,38827.0,LOUISIANA,EAST BATON ROUGE PARISH,34190.0
1027,22035,1067.0,LOUISIANA,EAST CARROLL PARISH,511.0
1028,22037,1466.0,LOUISIANA,EAST FELICIANA PARISH,718.0
1029,22039,4243.0,LOUISIANA,EVANGELINE PARISH,2069.0
1030,22041,2696.0,LOUISIANA,FRANKLIN PARISH,1544.0
1031,22043,1785.0,LOUISIANA,GRANT PARISH,1027.0
1032,22045,8227.0,LOUISIANA,IBERIA PARISH,6412.0
1033,22047,3432.0,LOUISIANA,IBERVILLE PARISH,2503.0
1034,22049,1401.0,LOUISIANA,JACKSON PARISH,823.0
1035,22051,33615.0,LOUISIANA,JEFFERSON PARISH,25177.0
1036,22053,2704.0,LOUISIANA,JEFFERSON DAVIS PARISH,2503.0
1037,22055,18453.0,LOUISIANA,LAFAYETTE PARISH,14935.0
1038,22057,7281.0,LOUISIANA,LAFOURCHE PARISH,6616.0
1039,22059,1046.0,LOUISIANA,LA SALLE PARISH,525.0
1040,22061,3928.0,LOUISIANA,LINCOLN PARISH,2258.0
1041,22063,8770.0,LOUISIANA,LIVINGSTON PARISH,7290.0
1042,22065,1636.0,LOUISIANA,MADISON PARISH,960.0
1043,22067,3781.0,LOUISIANA,MOREHOUSE PARISH,2347.0
1044,22069,4240.0,LOUISIANA,NATCHITOCHES PARISH,2308.0
1045,22071,44926.0,LOUISIANA,ORLEANS PARISH,38251.0
1046,22073,17040.0,LOUISIANA,OUACHITA PARISH,12815.0
1047,22075,1334.0,LOUISIANA,PLAQUEMINES PARISH,679.0
1048,22077,2029.0,LOUISIANA,POINTE COUPEE PARISH,1126.0
1049,22079,12933.0,LOUISIANA,RAPIDES PARISH,8396.0
1050,22081,1010.0,LOUISIANA,RED RIVER PARISH,396.0
1051,22083,2361.0,LOUISIANA,RICHLAND PARISH,1518.0
1052,22085,2197.0,LOUISIANA,SABINE PARISH,1227.0
1053,22087,4641.0,LOUISIANA,ST. BERNARD PARISH,3645.0
1054,22089,2857.0,LOUISIANA,ST. CHARLES PARISH,2174.0
1055,22091,1589.0,LOUISIANA,ST. HELENA PARISH,813.0
1056,22093,1775.0,LOUISIANA,ST. JAMES PARISH,1514.0
1057,22095,4388.0,LOUISIANA,ST. JOHN THE BAPTIST PARISH,2596.0
1058,22097,11271.0,LOUISIANA,ST. LANDRY PARISH,9465.0
1059,22099,5257.0,LOUISIANA,ST. MARTIN PARISH,4095.0
1060,22101,5670.0,LOUISIANA,ST. MARY PARISH,5016.0
1061,22103,12171.0,LOUISIANA,ST. TAMMANY PARISH,12524.0
1062,22105,13105.0,LOUISIANA,TANGIPAHOA PARISH,11715.0
1063,22107,678.0,LOUISIANA,TENSAS PARISH,496.0
1064,22109,10074.0,LOUISIANA,TERREBONNE PARISH,9359.0
1065,22111,2019.0,LOUISIANA,UNION PARISH,1138.0
1066,22113,5325.0,LOUISIANA,VERMILION PARISH,4050.0
1067,22115,2927.0,LOUISIANA,VERNON PARISH,1598.0
1068,22117,5914.0,LOUISIANA,WASHINGTON PARISH,3874.0
1069,22119,4019.0,LOUISIANA,WEBSTER PARISH,2710.0
1070,22121,2016.0,LOUISIANA,WEST BATON ROUGE PARISH,1866.0
1071,22123,1164.0,LOUISIANA,WEST CARROLL PARISH,457.0
1072,22125,639.0,LOUISIANA,WEST FELICIANA PARISH,272.0
1073,22127,1386.0,LOUISIANA,WINN PARISH,811.0
1074,23000,91249.0,,,
1075,24001,9028.0,MARYLAND,ALLEGANY COUNTY,2663.0
1076,24003,35629.0,MARYLAND,ANNE ARUNDEL COUNTY,9083.0
1077,24005,71869.0,MARYLAND,BALTIMORE COUNTY,24894.0
1078,24009,4729.0,MARYLAND,CALVERT COUNTY,1381.0
1079,24011,3534.0,MARYLAND,CAROLINE COUNTY,899.0
1080,24013,5931.0,MARYLAND,CARROLL COUNTY,2241.0
1081,24015,8459.0,MARYLAND,CECIL COUNTY,3040.0
1082,24017,11744.0,MARYLAND,CHARLES COUNTY,3168.0
1083,24019,5232.0,MARYLAND,DORCHESTER COUNTY,1535.0
1084,24021,10895.0,MARYLAND,FREDERICK COUNTY,3735.0
1085,24023,2365.0,MARYLAND,GARRETT COUNTY,775.0
1086,24025,14063.0,MARYLAND,HARFORD COUNTY,5030.0
1087,24027,12687.0,MARYLAND,HOWARD COUNTY,3908.0
1088,24029,1965.0,MARYLAND,KENT COUNTY,373.0
1089,24031,42150.0,MARYLAND,MONTGOMERY COUNTY,13823.0
1090,24033,85463.0,MARYLAND,PRINCE GEORGE'S COUNTY,22471.0
1091,24035,2064.0,MARYLAND,QUEEN ANNE'S COUNTY,560.0
1092,24037,7201.0,MARYLAND,ST. MARY'S COUNTY,2104.0
1093,24039,3399.0,MARYLAND,SOMERSET COUNTY,1417.0
1094,24041,2870.0,MARYLAND,TALBOT COUNTY,553.0
1095,24043,14835.0,MARYLAND,WASHINGTON COUNTY,5048.0
1096,24045,12348.0,MARYLAND,WICOMICO COUNTY,4607.0
1097,24047,4459.0,MARYLAND,WORCESTER COUNTY,1446.0
1098,24510,125590.0,MARYLAND,BALTIMORE CITY,54046.0
1099,25000,605489.0,,,
1100,26001,739.0,MICHIGAN,ALCONA COUNTY,463.0
1101,26003,421.0,MICHIGAN,ALGER COUNTY,225.0
1102,26005,4977.0,MICHIGAN,ALLEGAN COUNTY,4031.0
1103,26007,2350.0,MICHIGAN,ALPENA COUNTY,2602.0
1104,26009,1076.0,MICHIGAN,ANTRIM COUNTY,813.0
1105,26011,1175.0,MICHIGAN,ARENAC COUNTY,830.0
1106,26013,530.0,MICHIGAN,BARAGA COUNTY,381.0
1107,26015,2545.0,MICHIGAN,BARRY COUNTY,1306.0
1108,26017,7922.0,MICHIGAN,BAY COUNTY,8569.0
1109,26019,723.0,MICHIGAN,BENZIE COUNTY,582.0
1110,26021,11165.0,MICHIGAN,BERRIEN COUNTY,7361.0
1111,26023,2448.0,MICHIGAN,BRANCH COUNTY,2313.0
1112,26025,11957.0,MICHIGAN,CALHOUN COUNTY,6988.0
1113,26027,3082.0,MICHIGAN,CASS COUNTY,1873.0
1114,26029,966.0,MICHIGAN,CHARLEVOIX COUNTY,961.0
1115,26031,1687.0,MICHIGAN,CHEBOYGAN COUNTY,1166.0
1116,26033,2053.0,MICHIGAN,CHIPPEWA COUNTY,2059.0
1117,26035,3404.0,MICHIGAN,CLARE COUNTY,3005.0
1118,26037,2419.0,MICHIGAN,CLINTON COUNTY,1740.0
1119,26039,1117.0,MICHIGAN,CRAWFORD COUNTY,1001.0
1120,26041,2297.0,MICHIGAN,DELTA COUNTY,2330.0
1121,26043,1385.0,MICHIGAN,DICKINSON COUNTY,1507.0
1122,26045,5273.0,MICHIGAN,EATON COUNTY,2987.0
1123,26047,1147.0,MICHIGAN,EMMET COUNTY,1166.0
1124,26049,42225.0,MICHIGAN,GENESEE COUNTY,27963.0
1125,26051,2012.0,MICHIGAN,GLADWIN COUNTY,1703.0
1126,26053,1318.0,MICHIGAN,GOGEBIC COUNTY,1222.0
1127,26055,3471.0,MICHIGAN,GRAND TRAVERSE COUNTY,3577.0
1128,26057,2492.0,MICHIGAN,GRATIOT COUNTY,2249.0
1129,26059,2902.0,MICHIGAN,HILLSDALE COUNTY,1572.0
1130,26061,1742.0,MICHIGAN,HOUGHTON COUNTY,1804.0
1131,26063,1833.0,MICHIGAN,HURON COUNTY,820.0
1132,26065,20999.0,MICHIGAN,INGHAM COUNTY,11955.0
1133,26067,3461.0,MICHIGAN,IONIA COUNTY,2810.0
1134,26069,2435.0,MICHIGAN,IOSCO COUNTY,2284.0
1135,26071,865.0,MICHIGAN,IRON COUNTY,248.0
1136,26073,4071.0,MICHIGAN,ISABELLA COUNTY,3453.0
1137,26075,10350.0,MICHIGAN,JACKSON COUNTY,6312.0
1138,26077,17053.0,MICHIGAN,KALAMAZOO COUNTY,16857.0
1139,26079,1170.0,MICHIGAN,KALKASKA COUNTY,842.0
1140,26081,36062.0,MICHIGAN,KENT COUNTY,22479.0
1141,26083,89.0,MICHIGAN,KEWEENAW COUNTY,77.0
1142,26085,1496.0,MICHIGAN,LAKE COUNTY,704.0
1143,26087,3917.0,MICHIGAN,LAPEER COUNTY,3389.0
1144,26089,388.0,MICHIGAN,LEELANAU COUNTY,446.0
1145,26091,5260.0,MICHIGAN,LENAWEE COUNTY,2906.0
1146,26093,4194.0,MICHIGAN,LIVINGSTON COUNTY,2617.0
1147,26095,451.0,MICHIGAN,LUCE COUNTY,292.0
1148,26097,501.0,MICHIGAN,MACKINAC COUNTY,343.0
1149,26099,53831.0,MICHIGAN,MACOMB COUNTY,34598.0
1150,26101,1694.0,MICHIGAN,MANISTEE COUNTY,1263.0
1151,26103,3229.0,MICHIGAN,MARQUETTE COUNTY,3190.0
1152,26105,2049.0,MICHIGAN,MASON COUNTY,1628.0
1153,26107,2681.0,MICHIGAN,MECOSTA COUNTY,2223.0
1154,26109,1269.0,MICHIGAN,MENOMINEE COUNTY,1212.0
1155,26111,4448.0,MICHIGAN,MIDLAND COUNTY,4191.0
1156,26113,929.0,MICHIGAN,MISSAUKEE COUNTY,590.0
1157,26115,7771.0,MICHIGAN,MONROE COUNTY,5849.0
1158,26117,4235.0,MICHIGAN,MONTCALM COUNTY,3457.0
1159,26119,774.0,MICHIGAN,MONTMORENCY COUNTY,254.0
1160,26121,17301.0,MICHIGAN,MUSKEGON COUNTY,10442.0
1161,26123,3893.0,MICHIGAN,NEWAYGO COUNTY,2551.0
1162,26125,51353.0,MICHIGAN,OAKLAND COUNTY,31265.0
1163,26127,2073.0,MICHIGAN,OCEANA COUNTY,1314.0
1164,26129,2071.0,MICHIGAN,OGEMAW COUNTY,1779.0
1165,26131,380.0,MICHIGAN,ONTONAGON COUNTY,260.0
1166,26133,1582.0,MICHIGAN,OSCEOLA COUNTY,1129.0
1167,26135,792.0,MICHIGAN,OSCODA COUNTY,457.0
1168,26137,1616.0,MICHIGAN,OTSEGO COUNTY,1312.0
1169,26139,8048.0,MICHIGAN,OTTAWA COUNTY,6947.0
1170,26141,829.0,MICHIGAN,PRESQUE ISLE COUNTY,475.0
1171,26143,2297.0,MICHIGAN,ROSCOMMON COUNTY,2423.0
1172,26145,19078.0,MICHIGAN,SAGINAW COUNTY,20467.0
1173,26147,10769.0,MICHIGAN,ST. CLAIR COUNTY,5992.0
1174,26149,3786.0,MICHIGAN,ST. JOSEPH COUNTY,3019.0
1175,26151,2736.0,MICHIGAN,SANILAC COUNTY,1131.0
1176,26153,562.0,MICHIGAN,SCHOOLCRAFT COUNTY,573.0
1177,26155,4056.0,MICHIGAN,SHIAWASSEE COUNTY,3487.0
1178,26157,3591.0,MICHIGAN,TUSCOLA COUNTY,2561.0
1179,26159,5462.0,MICHIGAN,VAN BUREN COUNTY,3059.0
1180,26161,14496.0,MICHIGAN,WASHTENAW COUNTY,8930.0
1181,26163,214779.0,MICHIGAN,WAYNE COUNTY,147381.0
1182,26165,2748.0,MICHIGAN,WEXFORD COUNTY,2224.0
1183,27001,687.0,MINNESOTA,AITKIN COUNTY,410.0
1184,27003,9833.0,MINNESOTA,ANOKA COUNTY,7311.0
1185,27005,1069.0,MINNESOTA,BECKER COUNTY,794.0
1186,27007,1980.0,MINNESOTA,BELTRAMI COUNTY,1576.0
1187,27009,1920.0,MINNESOTA,BENTON COUNTY,1876.0
1188,27011,215.0,MINNESOTA,BIG STONE COUNTY,66.0
1189,27013,2700.0,MINNESOTA,BLUE EARTH COUNTY,2809.0
1190,27015,741.0,MINNESOTA,BROWN COUNTY,432.0
1191,27017,1416.0,MINNESOTA,CARLTON COUNTY,742.0
1192,27019,1364.0,MINNESOTA,CARVER COUNTY,973.0
1193,27021,2075.0,MINNESOTA,CASS COUNTY,806.0
1194,27023,503.0,MINNESOTA,CHIPPEWA COUNTY,410.0
1195,27025,1159.0,MINNESOTA,CHISAGO COUNTY,621.0
1196,27027,3427.0,MINNESOTA,CLAY COUNTY,1482.0
1197,27029,381.0,MINNESOTA,CLEARWATER COUNTY,251.0
1198,27031,141.0,MINNESOTA,COOK COUNTY,88.0
1199,27033,539.0,MINNESOTA,COTTONWOOD COUNTY,176.0
1200,27035,2358.0,MINNESOTA,CROW WING COUNTY,2723.0
1201,27037,10251.0,MINNESOTA,DAKOTA COUNTY,8297.0
1202,27041,1217.0,MINNESOTA,DOUGLAS COUNTY,1120.0
1203,27043,641.0,MINNESOTA,FARIBAULT COUNTY,365.0
1204,27045,597.0,MINNESOTA,FILLMORE COUNTY,229.0
1205,27047,1646.0,MINNESOTA,FREEBORN COUNTY,1609.0
1206,27049,1311.0,MINNESOTA,GOODHUE COUNTY,1087.0
1207,27051,0.0,MINNESOTA,GRANT COUNTY,70.0
1208,27053,60913.0,MINNESOTA,HENNEPIN COUNTY,37703.0
1209,27055,471.0,MINNESOTA,HOUSTON COUNTY,238.0
1210,27057,991.0,MINNESOTA,HUBBARD COUNTY,578.0
1211,27059,1224.0,MINNESOTA,ISANTI COUNTY,634.0
1212,27061,2345.0,MINNESOTA,ITASCA COUNTY,920.0
1213,27063,309.0,MINNESOTA,JACKSON COUNTY,85.0
1214,27065,835.0,MINNESOTA,KANABEC COUNTY,394.0
1215,27067,2001.0,MINNESOTA,KANDIYOHI COUNTY,1561.0
1216,27069,148.0,MINNESOTA,KITTSON COUNTY,20.0
1217,27071,714.0,MINNESOTA,KOOCHICHING COUNTY,232.0
1218,27073,223.0,MINNESOTA,LAC QUI PARLE COUNTY,64.0
1219,27075,331.0,MINNESOTA,LAKE COUNTY,146.0
1220,27077,148.0,MINNESOTA,LAKE OF THE WOODS COUNTY,29.0
1221,27079,606.0,MINNESOTA,LE SUEUR COUNTY,370.0
1222,27081,162.0,MINNESOTA,LINCOLN COUNTY,55.0
1223,27083,1122.0,MINNESOTA,LYON COUNTY,790.0
1224,27085,897.0,MINNESOTA,MCLEOD COUNTY,448.0
1225,27087,160.0,MINNESOTA,MAHNOMEN COUNTY,375.0
1226,27089,271.0,MINNESOTA,MARSHALL COUNTY,48.0
1227,27091,954.0,MINNESOTA,MARTIN COUNTY,427.0
1228,27093,741.0,MINNESOTA,MEEKER COUNTY,346.0
1229,27095,1176.0,MINNESOTA,MILLE LACS COUNTY,555.0
1230,27097,1180.0,MINNESOTA,MORRISON COUNTY,1014.0
1231,27099,2002.0,MINNESOTA,MOWER COUNTY,1813.0
1232,27101,247.0,MINNESOTA,MURRAY COUNTY,89.0
1233,27103,923.0,MINNESOTA,NICOLLET COUNTY,831.0
1234,27105,797.0,MINNESOTA,NOBLES COUNTY,237.0
1235,27107,295.0,MINNESOTA,NORMAN COUNTY,117.0
1236,27109,6125.0,MINNESOTA,OLMSTED COUNTY,5578.0
1237,27111,1872.0,MINNESOTA,OTTER TAIL COUNTY,1237.0
1238,27113,571.0,MINNESOTA,PENNINGTON COUNTY,146.0
1239,27115,1478.0,MINNESOTA,PINE COUNTY,629.0
1240,27117,325.0,MINNESOTA,PIPESTONE COUNTY,144.0
1241,27119,1712.0,MINNESOTA,POLK COUNTY,725.0
1242,27121,582.0,MINNESOTA,POPE COUNTY,219.0
1243,27123,32981.0,MINNESOTA,RAMSEY COUNTY,26723.0
1244,27125,143.0,MINNESOTA,RED LAKE COUNTY,67.0
1245,27127,491.0,MINNESOTA,REDWOOD COUNTY,228.0
1246,27129,556.0,MINNESOTA,RENVILLE COUNTY,172.0
1247,27131,1644.0,MINNESOTA,RICE COUNTY,1693.0
1248,27133,303.0,MINNESOTA,ROCK COUNTY,124.0
1249,27135,427.0,MINNESOTA,ROSEAU COUNTY,78.0
1250,27137,11104.0,MINNESOTA,ST. LOUIS COUNTY,8440.0
1251,27139,2426.0,MINNESOTA,SCOTT COUNTY,1478.0
1252,27141,2000.0,MINNESOTA,SHERBURNE COUNTY,1929.0
1253,27143,428.0,MINNESOTA,SIBLEY COUNTY,149.0
1254,27145,6071.0,MINNESOTA,STEARNS COUNTY,5195.0
1255,27147,2664.0,MINNESOTA,STEELE COUNTY,1117.0
1256,27149,310.0,MINNESOTA,STEVENS COUNTY,110.0
1257,27151,429.0,MINNESOTA,SWIFT COUNTY,285.0
1258,27153,882.0,MINNESOTA,TODD COUNTY,650.0
1259,27155,218.0,MINNESOTA,TRAVERSE COUNTY,59.0
1260,27157,534.0,MINNESOTA,WABASHA COUNTY,226.0
1261,27159,786.0,MINNESOTA,WADENA COUNTY,490.0
1262,27163,4767.0,MINNESOTA,WASHINGTON COUNTY,3632.0
1263,27165,310.0,MINNESOTA,WATONWAN COUNTY,143.0
1264,27167,335.0,MINNESOTA,WILKIN COUNTY,102.0
1265,27169,1685.0,MINNESOTA,WINONA COUNTY,1586.0
1266,27171,2394.0,MINNESOTA,WRIGHT COUNTY,2438.0
1267,27173,308.0,MINNESOTA,YELLOW MEDICINE COUNTY,111.0
1268,27175,31.0,,,
1269,27177,1189.0,,,
1270,27179,1601.0,,,
1271,28001,2616.0,MISSISSIPPI,ADAMS COUNTY,2497.0
1272,28003,2123.0,MISSISSIPPI,ALCORN COUNTY,1640.0
1273,28005,1045.0,MISSISSIPPI,AMITE COUNTY,566.0
1274,28007,1518.0,MISSISSIPPI,ATTALA COUNTY,1030.0
1275,28009,885.0,MISSISSIPPI,BENTON COUNTY,382.0
1276,28011,4111.0,MISSISSIPPI,BOLIVAR COUNTY,2794.0
1277,28013,870.0,MISSISSIPPI,CALHOUN COUNTY,593.0
1278,28015,613.0,MISSISSIPPI,CARROLL COUNTY,338.0
1279,28017,1128.0,MISSISSIPPI,CHICKASAW COUNTY,945.0
1280,28019,492.0,MISSISSIPPI,CHOCTAW COUNTY,360.0
1281,28021,1389.0,MISSISSIPPI,CLAIBORNE COUNTY,793.0
1282,28023,1269.0,MISSISSIPPI,CLARKE COUNTY,920.0
1283,28025,1810.0,MISSISSIPPI,CLAY COUNTY,1486.0
1284,28027,3904.0,MISSISSIPPI,COAHOMA COUNTY,2645.0
1285,28029,3149.0,MISSISSIPPI,COPIAH COUNTY,1985.0
1286,28031,1611.0,MISSISSIPPI,COVINGTON COUNTY,1175.0
1287,28033,5568.0,MISSISSIPPI,DESOTO COUNTY,4887.0
1288,28035,4941.0,MISSISSIPPI,FORREST COUNTY,5044.0
1289,28037,577.0,MISSISSIPPI,FRANKLIN COUNTY,642.0
1290,28039,1385.0,MISSISSIPPI,GEORGE COUNTY,774.0
1291,28041,699.0,MISSISSIPPI,GREENE COUNTY,322.0
1292,28043,1678.0,MISSISSIPPI,GRENADA COUNTY,1305.0
1293,28045,2731.0,MISSISSIPPI,HANCOCK COUNTY,1616.0
1294,28047,16018.0,MISSISSIPPI,HARRISON COUNTY,12073.0
1295,28049,20489.0,MISSISSIPPI,HINDS COUNTY,18402.0
1296,28051,2611.0,MISSISSIPPI,HOLMES COUNTY,1651.0
1297,28053,1654.0,MISSISSIPPI,HUMPHREYS COUNTY,1349.0
1298,28055,127.0,MISSISSIPPI,ISSAQUENA COUNTY,69.0
1299,28057,890.0,MISSISSIPPI,ITAWAMBA COUNTY,606.0
1300,28059,7814.0,MISSISSIPPI,JACKSON COUNTY,6337.0
1301,28061,1415.0,MISSISSIPPI,JASPER COUNTY,808.0
1302,28063,1000.0,MISSISSIPPI,JEFFERSON COUNTY,832.0
1303,28065,983.0,MISSISSIPPI,JEFFERSON DAVIS COUNTY,1062.0
1304,28067,3647.0,MISSISSIPPI,JONES COUNTY,3328.0
1305,28069,879.0,MISSISSIPPI,KEMPER COUNTY,520.0
1306,28071,1728.0,MISSISSIPPI,LAFAYETTE COUNTY,1197.0
1307,28073,1931.0,MISSISSIPPI,LAMAR COUNTY,2038.0
1308,28075,6314.0,MISSISSIPPI,LAUDERDALE COUNTY,4837.0
1309,28077,1008.0,MISSISSIPPI,LAWRENCE COUNTY,702.0
1310,28079,1338.0,MISSISSIPPI,LEAKE COUNTY,1023.0
1311,28081,3915.0,MISSISSIPPI,LEE COUNTY,3801.0
1312,28083,4017.0,MISSISSIPPI,LEFLORE COUNTY,2825.0
1313,28085,2367.0,MISSISSIPPI,LINCOLN COUNTY,1734.0
1314,28087,5168.0,MISSISSIPPI,LOWNDES COUNTY,3767.0
1315,28089,3964.0,MISSISSIPPI,MADISON COUNTY,3185.0
1316,28091,1642.0,MISSISSIPPI,MARION COUNTY,1509.0
1317,28093,2168.0,MISSISSIPPI,MARSHALL COUNTY,1558.0
1318,28095,1823.0,MISSISSIPPI,MONROE COUNTY,1767.0
1319,28097,925.0,MISSISSIPPI,MONTGOMERY COUNTY,678.0
1320,28099,2554.0,MISSISSIPPI,NESHOBA COUNTY,1595.0
1321,28101,1120.0,MISSISSIPPI,NEWTON COUNTY,753.0
1322,28103,1814.0,MISSISSIPPI,NOXUBEE COUNTY,1041.0
1323,28105,2655.0,MISSISSIPPI,OKTIBBEHA COUNTY,2152.0
1324,28107,2679.0,MISSISSIPPI,PANOLA COUNTY,2110.0
1325,28109,3889.0,MISSISSIPPI,PEARL RIVER COUNTY,3368.0
1326,28111,836.0,MISSISSIPPI,PERRY COUNTY,514.0
1327,28113,3774.0,MISSISSIPPI,PIKE COUNTY,2657.0
1328,28115,1208.0,MISSISSIPPI,PONTOTOC COUNTY,1133.0
1329,28117,1283.0,MISSISSIPPI,PRENTISS COUNTY,1123.0
1330,28119,800.0,MISSISSIPPI,QUITMAN COUNTY,666.0
1331,28121,4354.0,MISSISSIPPI,RANKIN COUNTY,3507.0
1332,28123,1634.0,MISSISSIPPI,SCOTT COUNTY,1418.0
1333,28125,694.0,MISSISSIPPI,SHARKEY COUNTY,508.0
1334,28127,1720.0,MISSISSIPPI,SIMPSON COUNTY,1838.0
1335,28129,619.0,MISSISSIPPI,SMITH COUNTY,544.0
1336,28131,1252.0,MISSISSIPPI,STONE COUNTY,669.0
1337,28133,3695.0,MISSISSIPPI,SUNFLOWER COUNTY,2390.0
1338,28135,1035.0,MISSISSIPPI,TALLAHATCHIE COUNTY,1117.0
1339,28137,1595.0,MISSISSIPPI,TATE COUNTY,1267.0
1340,28139,977.0,MISSISSIPPI,TIPPAH COUNTY,867.0
1341,28141,812.0,MISSISSIPPI,TISHOMINGO COUNTY,674.0
1342,28143,1482.0,MISSISSIPPI,TUNICA COUNTY,1241.0
1343,28145,1176.0,MISSISSIPPI,UNION COUNTY,966.0
1344,28147,982.0,MISSISSIPPI,WALTHALL COUNTY,748.0
1345,28149,4402.0,MISSISSIPPI,WARREN COUNTY,2924.0
1346,28151,6974.0,MISSISSIPPI,WASHINGTON COUNTY,4803.0
1347,28153,2215.0,MISSISSIPPI,WAYNE COUNTY,1145.0
1348,28155,794.0,MISSISSIPPI,WEBSTER COUNTY,456.0
1349,28157,964.0,MISSISSIPPI,WILKINSON COUNTY,605.0
